,0
2018-01-01 23:10:00,2.938587702154586
2018-01-01 23:15:00,3.063705784433685
2018-01-01 23:20:00,2.986700444944923
2018-01-01 23:25:00,2.766878297356002
2018-01-01 23:30:00,3.2688093091028674
2018-01-01 23:35:00,4.0193846870615895
2018-01-01 23:40:00,4.222829648586108
2018-01-01 23:45:00,3.9337245589504337
2018-01-01 23:50:00,3.71548860420983
2018-01-01 23:55:00,3.885158481067128
2018-01-02 00:00:00,4.142455660217358
2018-01-02 00:05:00,3.6084633642118034
2018-01-02 00:10:00,3.143722864403474
2018-01-02 00:15:00,2.982370322992726
2018-01-02 00:20:00,3.4737342095960706
2018-01-02 00:25:00,3.9599915137718185
2018-01-02 00:30:00,3.3654788791394594
2018-01-02 00:35:00,2.6778143251479025
2018-01-02 00:40:00,2.9405174046768323
2018-01-02 00:45:00,3.2492800204276
2018-01-02 00:50:00,3.191134789507168
2018-01-02 00:55:00,3.1373271860077065
2018-01-02 01:00:00,4.1337340932088384
2018-01-02 01:05:00,4.263728006480312
2018-01-02 01:10:00,3.7067360349366822
2018-01-02 01:15:00,3.1080954931341687
2018-01-02 01:20:00,3.0382811616272436
2018-01-02 01:25:00,3.3133609969006628
2018-01-02 01:30:00,3.445142517891431
2018-01-02 01:35:00,3.8023389985996308
2018-01-02 01:40:00,3.6300470628691164
2018-01-02 01:45:00,3.1190634370814445
2018-01-02 01:50:00,2.081219257395148
2018-01-02 01:55:00,1.2739540531095528
2018-01-02 02:00:00,1.168710828521002
2018-01-02 02:05:00,1.9693606205297554
2018-01-02 02:10:00,2.4334112160640915
2018-01-02 02:15:00,2.7931244242014683
2018-01-02 02:20:00,2.6733799473999866
2018-01-02 02:25:00,2.830315589900841
2018-01-02 02:30:00,2.321309385858404
2018-01-02 02:35:00,2.1729062730168804
2018-01-02 02:40:00,1.9276038488700837
2018-01-02 02:45:00,1.9201144064748914
2018-01-02 02:50:00,1.8483727340300564
2018-01-02 02:55:00,2.2718577032815266
2018-01-02 03:00:00,2.91329535155066
2018-01-02 03:05:00,3.137114752474919
2018-01-02 03:10:00,3.262078378891275
2018-01-02 03:15:00,3.701145376034354
2018-01-02 03:20:00,3.9307871690498595
2018-01-02 03:25:00,3.906655152617844
2018-01-02 03:30:00,3.6566745956533566
2018-01-02 03:35:00,3.7513734051609533
2018-01-02 03:40:00,4.1557125811840825
2018-01-02 03:45:00,3.933970783995151
2018-01-02 03:50:00,3.0764174419022146
2018-01-02 03:55:00,2.6043775459966274
2018-01-02 04:00:00,2.928857563245067
2018-01-02 04:05:00,3.1761016837544194
2018-01-02 04:10:00,3.540961783083907
2018-01-02 04:15:00,3.6420344074299815
2018-01-02 04:20:00,3.637402854331114
2018-01-02 04:25:00,3.7178066918779136
2018-01-02 04:30:00,3.9643368382659085
2018-01-02 04:35:00,3.690241118735214
2018-01-02 04:40:00,3.3722155354651777
2018-01-02 04:45:00,2.5128837812501166
2018-01-02 04:50:00,2.099575894594939
2018-01-02 04:55:00,1.9202944013007595
2018-01-02 05:00:00,1.9209658012351214
2018-01-02 05:05:00,2.6097569570903785
2018-01-02 05:10:00,3.4812961243601532
2018-01-02 05:15:00,4.139978885833337
2018-01-02 05:20:00,4.469155885387169
2018-01-02 05:25:00,4.16019714100519
2018-01-02 05:30:00,3.552736637035787
2018-01-02 05:35:00,2.9064849601421727
2018-01-02 05:40:00,2.564348840855634
2018-01-02 05:45:00,2.7636747194465077
2018-01-02 05:50:00,3.155775874355711
2018-01-02 05:55:00,3.106508058003606
2018-01-02 06:00:00,3.313082050346676
2018-01-02 06:05:00,3.6264647134911776
2018-01-02 06:10:00,4.1186072077038665
2018-01-02 06:15:00,4.728924503873302
2018-01-02 06:20:00,4.439264147208728
2018-01-02 06:25:00,4.16199015294709
2018-01-02 06:30:00,3.7988291457886265
2018-01-02 06:35:00,3.914502999848422
2018-01-02 06:40:00,3.9782382790910167
2018-01-02 06:45:00,4.562895959312651
2018-01-02 06:50:00,4.613441040132226
2018-01-02 06:55:00,4.906348450059759
2018-01-02 07:00:00,4.697437647396074
2018-01-02 07:05:00,4.537729272545535
2018-01-02 07:10:00,4.212053900053256
2018-01-02 07:15:00,3.6990816256911345
2018-01-02 07:20:00,3.558726537792362
2018-01-02 07:25:00,3.624050755051054
2018-01-02 07:30:00,3.251352997865835
2018-01-02 07:35:00,2.8789678710640363
2018-01-02 07:40:00,2.8699990595586478
2018-01-02 07:45:00,2.8991192393488525
2018-01-02 07:50:00,2.940981926876452
2018-01-02 07:55:00,3.094930164351297
2018-01-02 08:00:00,3.676327581802065
2018-01-02 08:05:00,4.310085046396459
2018-01-02 08:10:00,4.26843259291045
2018-01-02 08:15:00,4.414860602668847
2018-01-02 08:20:00,4.163452167253735
2018-01-02 08:25:00,4.053449754958361
2018-01-02 08:30:00,4.149313110257167
2018-01-02 08:35:00,3.6976703168786353
2018-01-02 08:40:00,3.0643173183587686
2018-01-02 08:45:00,2.735313957960388
2018-01-02 08:50:00,3.0151398149048143
2018-01-02 08:55:00,3.372704150591709
2018-01-02 09:00:00,3.817428564759404
2018-01-02 09:05:00,3.4938786993519546
2018-01-02 09:10:00,2.600422294809319
2018-01-02 09:15:00,1.9788585122152489
2018-01-02 09:20:00,2.343544447995538
2018-01-02 09:25:00,3.2905127615831637
2018-01-02 09:30:00,3.84716792697462
2018-01-02 09:35:00,3.917685671513431
2018-01-02 09:40:00,3.8323069451785408
2018-01-02 09:45:00,3.6017284818450706
2018-01-02 09:50:00,3.3966280114380982
2018-01-02 09:55:00,3.3854219793048186
2018-01-02 10:00:00,3.1670577613160185
2018-01-02 10:05:00,2.642691782826553
2018-01-02 10:10:00,3.0984762202012646
2018-01-02 10:15:00,3.9900720790046202
2018-01-02 10:20:00,4.623320967491719
2018-01-02 10:25:00,4.736163228569868
2018-01-02 10:30:00,4.854146922070139
2018-01-02 10:35:00,4.550004872795648
2018-01-02 10:40:00,4.0753594650441
2018-01-02 10:45:00,3.8821343981106207
2018-01-02 10:50:00,3.632686181499994
2018-01-02 10:55:00,3.9663456430489323
2018-01-02 11:00:00,4.317468402775284
2018-01-02 11:05:00,4.218696135499711
2018-01-02 11:10:00,4.00016481103893
2018-01-02 11:15:00,3.7322820491116917
2018-01-02 11:20:00,3.6002288669539735
2018-01-02 11:25:00,3.6102304259432483
2018-01-02 11:30:00,3.9252784849929254
2018-01-02 11:35:00,4.311417659522458
2018-01-02 11:40:00,4.171949260829747
2018-01-02 11:45:00,4.140112660558972
2018-01-02 11:50:00,3.9888384623853668
2018-01-02 11:55:00,3.4298293707252583
2018-01-02 12:00:00,3.3076404670911344
2018-01-02 12:05:00,3.0277453647171226
2018-01-02 12:10:00,3.043056919343479
2018-01-02 12:15:00,3.5757773578141383
2018-01-02 12:20:00,4.427921852230014
2018-01-02 12:25:00,4.6788992320113305
2018-01-02 12:30:00,4.338618202084017
2018-01-02 12:35:00,3.926541069389468
2018-01-02 12:40:00,3.2278449270251848
2018-01-02 12:45:00,3.6783687627094652
2018-01-02 12:50:00,3.9219204295008168
2018-01-02 12:55:00,4.516103859126775
2018-01-02 13:00:00,4.572181533794226
2018-01-02 13:05:00,4.800485120129352
2018-01-02 13:10:00,5.266785676444792
2018-01-02 13:15:00,5.485826454293424
2018-01-02 13:20:00,5.823808088608415
2018-01-02 13:25:00,5.319263418830014
2018-01-02 13:30:00,4.870312353364242
2018-01-02 13:35:00,4.153299059307703
2018-01-02 13:40:00,3.4637121633311683
2018-01-02 13:45:00,3.1168524246111327
2018-01-02 13:50:00,3.0062113918288125
2018-01-02 13:55:00,3.0276290524198677
2018-01-02 14:00:00,3.4251239502492363
2018-01-02 14:05:00,3.679872766524882
2018-01-02 14:10:00,3.7118065131676765
2018-01-02 14:15:00,3.627371032285604
2018-01-02 14:20:00,3.42986171130995
2018-01-02 14:25:00,4.022780082372313
2018-01-02 14:30:00,4.8210202903762776
2018-01-02 14:35:00,5.467776944506148
2018-01-02 14:40:00,5.037449069062083
2018-01-02 14:45:00,4.226578651271084
2018-01-02 14:50:00,3.631283487437944
2018-01-02 14:55:00,3.504681064274487
2018-01-02 15:00:00,3.473912225284538
2018-01-02 15:05:00,3.4116338008223033
2018-01-02 15:10:00,3.800220211236293
2018-01-02 15:15:00,4.244892819968844
2018-01-02 15:20:00,4.673588422950043
2018-01-02 15:25:00,4.97241958820991
2018-01-02 15:30:00,4.597513822195039
2018-01-02 15:35:00,3.770082825767196
2018-01-02 15:40:00,3.7798551144176162
2018-01-02 15:45:00,4.170983037151998
2018-01-02 15:50:00,4.80835531946874
2018-01-02 15:55:00,4.743859408379577
2018-01-02 16:00:00,4.563669020589238
2018-01-02 16:05:00,4.17471873238291
2018-01-02 16:10:00,3.6729244326073758
2018-01-02 16:15:00,3.2914985308725155
2018-01-02 16:20:00,2.5929844706691947
2018-01-02 16:25:00,2.596181031604803
2018-01-02 16:30:00,2.891318126972937
2018-01-02 16:35:00,3.4454724568026123
2018-01-02 16:40:00,4.325154212803316
2018-01-02 16:45:00,4.970100569744255
2018-01-02 16:50:00,4.907524375705406
2018-01-02 16:55:00,4.9183238926042385
2018-01-02 17:00:00,4.754594438518383
2018-01-02 17:05:00,5.015609467818699
2018-01-02 17:10:00,4.733110083272969
2018-01-02 17:15:00,4.614432996130585
2018-01-02 17:20:00,4.840839411192103
2018-01-02 17:25:00,4.868615356180511
2018-01-02 17:30:00,4.5518995788540035
2018-01-02 17:35:00,4.3880451069939
2018-01-02 17:40:00,4.076611981182145
