,0
2018-01-01 23:10:00,2.81529100720862
2018-01-01 23:15:00,3.152918413751455
2018-01-01 23:20:00,2.816995637292072
2018-01-01 23:25:00,2.0054907505215436
2018-01-01 23:30:00,3.6005809759743914
2018-01-01 23:35:00,6.025511117360611
2018-01-01 23:40:00,6.627968289226043
2018-01-01 23:45:00,5.5901512200961845
2018-01-01 23:50:00,4.790381364097721
2018-01-01 23:55:00,5.285697431189083
2018-01-02 00:00:00,6.075411862299115
2018-01-02 00:05:00,4.230033057423267
2018-01-02 00:10:00,2.6182520429675
2018-01-02 00:15:00,2.0207310026379037
2018-01-02 00:20:00,3.6020937739892758
2018-01-02 00:25:00,5.1697790525644844
2018-01-02 00:30:00,3.138410059334424
2018-01-02 00:35:00,0.8001995616274764
2018-01-02 00:40:00,1.633683077905138
2018-01-02 00:45:00,2.6246210123720237
2018-01-02 00:50:00,2.396559353277555
2018-01-02 00:55:00,2.187069703131819
2018-01-02 01:00:00,5.482477414831339
2018-01-02 01:05:00,5.894075305543621
2018-01-02 01:10:00,4.019986776455695
2018-01-02 01:15:00,2.011350976958794
2018-01-02 01:20:00,1.7697469432667727
2018-01-02 01:25:00,2.6820459801248164
2018-01-02 01:30:00,3.120899709591315
2018-01-02 01:35:00,4.315294218154766
2018-01-02 01:40:00,3.7488089550535584
2018-01-02 01:45:00,2.05733956654344
2018-01-02 01:50:00,-1.386454013173283
2018-01-02 01:55:00,-4.057900477472862
2018-01-02 02:00:00,-4.3856663300899585
2018-01-02 02:05:00,-1.6903400799556598
2018-01-02 02:10:00,-0.11373583716420033
2018-01-02 02:15:00,1.1181650032890476
2018-01-02 02:20:00,0.7547608015294865
2018-01-02 02:25:00,1.3162978933506477
2018-01-02 02:30:00,-0.3395214038701858
2018-01-02 02:35:00,-0.7911155843974911
2018-01-02 02:40:00,-1.5637370941650124
2018-01-02 02:45:00,-1.5419311646783451
2018-01-02 02:50:00,-1.732842064902521
2018-01-02 02:55:00,-0.27180669223439924
2018-01-02 03:00:00,1.916656841989663
2018-01-02 03:05:00,2.7137032778632677
2018-01-02 03:10:00,3.1815959296109164
2018-01-02 03:15:00,4.696585454475342
2018-01-02 03:20:00,5.513296409357204
2018-01-02 03:25:00,5.483620749391277
2018-01-02 03:30:00,4.700365373213022
2018-01-02 03:35:00,5.065015856714533
2018-01-02 03:40:00,6.46050581000793
2018-01-02 03:45:00,5.767499923055765
2018-01-02 03:50:00,2.95330545627576
2018-01-02 03:55:00,1.422089325690101
2018-01-02 04:00:00,2.5436322159089704
