,0
2018-01-01 23:10:00,0.01999866669333322
2018-01-01 23:15:00,-0.0454342010274948
2018-01-01 23:20:00,-0.11067251252433764
2018-01-01 23:25:00,-0.17543690733179806
2018-01-01 23:30:00,-0.23945005436850011
2018-01-01 23:35:00,-0.3024378395113547
2018-01-01 23:40:00,-0.3641305393943199
2018-01-01 23:45:00,-0.42426397640526115
2018-01-01 23:50:00,-0.48258064993504446
2018-01-01 23:55:00,-0.538830839034677
2018-01-02 00:00:00,-0.5927736717587474
2018-01-02 00:05:00,-0.6441781566160771
2018-01-02 00:10:00,-0.6928241717107471
2018-01-02 00:15:00,-0.7385034073378497
2018-01-02 00:20:00,-0.7810202579976262
2018-01-02 00:25:00,-0.820192660008245
2018-01-02 00:30:00,-0.855852871130441
2018-01-02 00:35:00,-0.8878481888655327
2018-01-02 00:40:00,-0.916041604350969
2018-01-02 00:45:00,-0.9403123890533089
2018-01-02 00:50:00,-0.960556611746338
2018-01-02 00:55:00,-0.9766875835605356
2018-01-02 01:00:00,-0.9886362291981211
2018-01-02 01:05:00,-0.9963513827240853
2018-01-02 01:10:00,-0.9998000066665778
2018-01-02 01:15:00,-0.9989673334884346
2018-01-02 01:20:00,-0.9938569288240386
2018-01-02 01:25:00,-0.9844906762107268
2018-01-02 01:30:00,-0.9709086833801222
2018-01-02 01:35:00,-0.953169110510671
2018-01-02 01:40:00,-0.9313479211768294
2018-01-02 01:45:00,-0.9055385570613746
2018-01-02 01:50:00,-0.8758515378237742
2018-01-02 01:55:00,-0.842413987838038
2018-01-02 02:00:00,-0.805369091826631
2018-01-02 02:05:00,-0.7648754817215105
2018-01-02 02:10:00,-0.7211065573778384
2018-01-02 02:15:00,-0.674249744049181
2018-01-02 02:20:00,-0.6245056898038012
2018-01-02 02:25:00,-0.5720874063188236
2018-01-02 02:30:00,-0.5172193567315332
2018-01-02 02:35:00,-0.4601364944537581
2018-01-02 02:40:00,-0.40108325706529147
2018-01-02 02:45:00,-0.34031251959464937
2018-01-02 02:50:00,-0.27808451166937453
2018-01-02 02:55:00,-0.2146657031728213
2018-01-02 03:00:00,-0.1503276631792038
2018-01-02 03:05:00,-0.08534589705312934
2018-01-02 03:10:00,-0.019998666693332896
2018-01-02 03:15:00,0.04543420102749556
2018-01-02 03:20:00,0.11067251252433796
2018-01-02 03:25:00,0.17543690733179793
2018-01-02 03:30:00,0.2394500543685
