,0
2018-01-01 23:10:00,2.795292340515287
2018-01-01 23:15:00,3.4571716598814706
2018-01-01 23:20:00,3.4276681498164097
2018-01-01 23:25:00,2.888034439039889
2018-01-01 23:30:00,4.70605643412733
2018-01-01 23:35:00,7.293874783161034
2018-01-01 23:40:00,7.992098828620363
2018-01-01 23:45:00,6.9803410227905145
2018-01-01 23:50:00,6.138987417817204
2018-01-01 23:55:00,6.5316350514103085
2018-01-02 00:00:00,7.168185534057862
2018-01-02 00:05:00,5.133030259141865
2018-01-02 00:10:00,3.311076214678247
2018-01-02 00:15:00,2.500415364873233
2018-01-02 00:20:00,3.883114031986902
2018-01-02 00:25:00,5.282864931386182
2018-01-02 00:30:00,3.128237526680426
2018-01-02 00:35:00,0.7221219242039408
2018-01-02 00:40:00,1.549724682256107
2018-01-02 00:45:00,2.5990075751362647
2018-01-02 00:50:00,2.4910905612394547
2018-01-02 00:55:00,2.4566505055058068
2018-01-02 01:00:00,5.971113644029461
2018-01-02 01:05:00,6.631607643165185
2018-01-02 01:10:00,5.019786783122273
2018-01-02 01:15:00,3.26913735554975
2018-01-02 01:20:00,3.2636038720908114
2018-01-02 01:25:00,4.37364343752209
2018-01-02 01:30:00,4.957833796755876
2018-01-02 01:35:00,6.234389154954505
2018-01-02 01:40:00,5.680156876230388
2018-01-02 01:45:00,3.928803949893883
2018-01-02 01:50:00,0.3554229284349296
2018-01-02 01:55:00,-2.508379708448277
2018-01-02 02:00:00,-3.080297238263328
2018-01-02 02:05:00,-0.6666455531316284
2018-01-02 02:10:00,0.6073707202136384
2018-01-02 02:15:00,1.5335957022357085
2018-01-02 02:20:00,0.879266491333287
2018-01-02 02:25:00,1.1812785184829233
2018-01-02 02:30:00,-0.6883274509230913
2018-01-02 02:35:00,-1.2969049162328012
2018-01-02 02:40:00,-2.162653837099721
2018-01-02 02:45:00,-2.1675444713727643
2018-01-02 02:50:00,-2.3207829570175846
2018-01-02 02:55:00,-0.7642477702481252
2018-01-02 03:00:00,1.566984505168867
2018-01-02 03:05:00,2.5402301298138763
2018-01-02 03:10:00,3.2015945963042487
2018-01-02 03:15:00,4.909970298550368
2018-01-02 03:20:00,5.902623896832867
2018-01-02 03:25:00,6.0152906232460275
2018-01-02 03:30:00,5.326940722628961
2018-01-02 03:35:00,5.728503843492247
2018-01-02 03:40:00,7.09637527061361
2018-01-02 03:45:00,6.3091617729395715
2018-01-02 03:50:00,3.336750210125154
2018-01-02 03:55:00,1.5903652678419715
2018-01-02 04:00:00,2.450858544150223
2018-01-02 04:05:00,3.0198246576172525
2018-01-02 04:10:00,3.963205943613024
2018-01-02 04:15:00,4.02729564633075
2018-01-02 04:20:00,3.756676181103714
2018-01-02 04:25:00,3.8035821917398316
2018-01-02 04:30:00,4.452430723768589
2018-01-02 04:35:00,3.4248779028283116
2018-01-02 04:40:00,2.3167184515505923
2018-01-02 04:45:00,-0.5276465554553463
2018-01-02 04:50:00,-1.8194390884679739
2018-01-02 04:55:00,-2.2721254435173512
2018-01-02 05:00:00,-2.076780662549595
2018-01-02 05:05:00,0.4463708118654081
2018-01-02 05:10:00,3.5963204145338428
2018-01-02 05:15:00,6.036748664546977
2018-01-02 05:20:00,7.361186284623896
2018-01-02 05:25:00,6.524430584537181
2018-01-02 05:30:00,4.644480860570397
2018-01-02 05:35:00,2.576209026762977
2018-01-02 05:40:00,1.4558294695187803
2018-01-02 05:45:00,2.072174891110761
2018-01-02 05:50:00,3.265278318303475
2018-01-02 05:55:00,2.928133641198566
2018-01-02 06:00:00,3.3956068344889188
2018-01-02 06:05:00,4.185034756739777
2018-01-02 06:10:00,5.552690692346224
2018-01-02 06:15:00,7.314262634475153
2018-01-02 06:20:00,6.093547157362431
2018-01-02 06:25:00,4.948193728637084
2018-01-02 06:30:00,3.5647384155109823
2018-01-02 06:35:00,3.836417506539006
2018-01-02 06:40:00,4.000794263636722
2018-01-02 06:45:00,5.969727371419767
2018-01-02 06:50:00,6.224111396656315
2018-01-02 06:55:00,7.345388052345982
2018-01-02 07:00:00,6.842125491320248
2018-01-02 07:05:00,6.536945196715932
2018-01-02 07:10:00,5.696179666844187
2018-01-02 07:15:00,4.231091130739636
2018-01-02 07:20:00,3.9904217926412078
2018-01-02 07:25:00,4.401275964690059
2018-01-02 07:30:00,3.30386873000389
